station	date	time	tmpc	relh	drct	spdms	presshPa	1hrprcpmm				
SPZO	10/23/2014	14:00	16	48	360	2.06	1032.85					
SPZO	10/23/2014	14:30	18	39.43	M	2.06	1032.85					
SPZO	10/23/2014	15:00	18	39.43	M	1.54	1032.85					
SPZO	10/23/2014	15:30	19	37.03	130	1.54	1031.83					
SPZO	10/23/2014	16:00	19	37.03	200	2.06	1031.83					
SPZO	10/23/2014	16:30	19	32.14	50	2.57	1031.16					
SPZO	10/23/2014	17:00	19	32.14	150	2.06	1031.16					
SPZO	10/23/2014	17:30	21	32.72	300	2.57	1029.12					
SPZO	10/23/2014	18:00	21	28.39	M	3.09	1029.12					
SPZO	10/23/2014	18:30	20	32.43	330	3.60	1028.11					
SPZO	10/23/2014	19:00	21	30.49	10	5.14	1027.09					
SPZO	10/23/2014	19:30	20	34.8	10	4.63	1027.09					
SPZO	10/23/2014	19:45	16	44.76	110	9.26	1028.11					
SPZO	10/23/2014	20:00	14	58.52	110	7.72	1028.11					
SPZO	10/23/2014	20:30	15	51.18	0	0.00	1028.11					
SPZO	10/23/2014	21:00	16	48	260	2.57	1028.11					
SPZO	10/23/2014	21:30	16	48	360	3.60	1028.11					
SPZO	10/23/2014	22:00	16	48	40	1.54	1029.12					
SPZO	10/23/2014	22:30	15	54.86	0	0.00	1029.12					
SPZO	10/23/2014	23:00	15	51.18	0	0.00	1029.12					
SPZO	10/24/2014	0:00	13	62.46	M	1.03	1030.14					
SPZO	10/24/2014	1:00	13	62.46	M	1.03	1030.14					
SPZO	10/24/2014	2:00	12	71.45	M	1.03	1031.83					
SPZO	10/24/2014	3:00	12	66.7	0	0.00	1032.85					
SPZO	10/24/2014	4:00	12	71.45	0	0.00	1031.83					
SPZO	10/24/2014	5:00	12	71.45	0	0.00	1031.83					
SPZO	10/24/2014	6:00	9	87.28	0	0.00	1031.83	1.4				
SPZO	10/24/2014	7:00	9	87.28	0	0.00	1031.83	1.6				
SPZO	10/24/2014	8:00	9	81.47	130	2.06	1031.16	1				
SPZO	10/24/2014	9:00	9	87.28	M	1.54	1031.83					
SPZO	10/24/2014	10:00	9	81.47	M	1.54	1031.83					
SPZO	10/24/2014	10:30	9	81.47	80	2.06	1032.85					
SPZO	10/24/2014	11:00	9	87.28	80	2.06	1032.85					
SPZO	10/24/2014	11:33	10	81.61	0	0.00	1032.85					
SPZO	10/24/2014	11:42	11	76.34	0	0.00	1032.85					
SPZO	10/24/2014	12:00	11	76.34	0	0.00	1032.85					
SPZO	10/24/2014	12:30	12	66.7	0	0.00	1033.86					
SPZO	10/24/2014	13:00	13	66.91	0	0.00	1033.86					
SPZO	10/24/2014	13:20	14	58.52	0	0.00	1033.86					
SPZO	10/24/2014	14:00	15	54.86	0	0.00	1033.86					
SPZO	10/24/2014	14:30	16	51.45	0	0.00	1032.85					
SPZO	10/24/2014	15:00	17	51.72	M	1.03	1032.85					
SPZO	10/24/2014	15:30	18	42.28	M	2.06	1031.83					
SPZO	10/24/2014	16:00	19	39.72	M	2.06	1031.16					
SPZO	10/24/2014	16:30	20	40	M	2.06	1030.14					
SPZO	10/24/2014	17:00	20	37.32	M	3.09	1030.14					
SPZO	10/24/2014	17:30	21	30.49	M	3.09	1029.12					
SPZO	10/24/2014	18:00	21	28.39	M	1.54	1028.11					
SPZO	10/24/2014	18:30	23	23.39	M	1.54	1027.09					
SPZO	10/24/2014	19:00	22	23.13	50	2.57	1026.08					
SPZO	10/24/2014	19:30	23	25.13	M	2.57	1025.06					
SPZO	10/24/2014	20:00	23	25.13	260	3.60	1025.06					
SPZO	10/24/2014	20:30	21	26.43	M	1.54	1024.04					
SPZO	10/24/2014	21:00	21	26.43	270	2.06	1024.04					
SPZO	10/24/2014	21:30	22	23.13	M	1.03	1024.04					
SPZO	10/24/2014	22:00	22	21.5	M	1.54	1024.04					
SPZO	10/24/2014	22:30	19	39.72	80	4.12	1024.04					
SPZO	10/24/2014	23:00	18	42.28	M	1.54	1025.06					
SPZO	10/25/2014	0:00	16	51.45	M	3.09	1027.09					
SPZO	10/25/2014	1:00	15	54.86	M	1.03	1028.11					
SPZO	10/25/2014	2:00	15	54.86	50	2.06	1030.14					
SPZO	10/25/2014	3:00	15	54.86	90	2.57	1030.14					
SPZO	10/25/2014	4:00	13	66.91	120	2.57	1030.14	0.2				
SPZO	10/25/2014	5:00	12	71.45	M	1.03	1031.16					
SPZO	10/25/2014	6:00	12	71.45	M	1.03	1030.14					
SPZO	10/25/2014	7:00	12	76.5	100	2.57	1030.14					
SPZO	10/25/2014	8:00	11	76.34	80	1.03	1030.14					
SPZO	10/25/2014	9:00	11	76.34	60	1.03	1030.14					
SPZO	10/25/2014	10:00	10	76.18	70	2.06	1030.14					
SPZO	10/25/2014	10:30	10	76.18	0	0.00	1031.16					
SPZO	10/25/2014	11:00	10	76.18	110	0.51	1031.16					
SPZO	10/25/2014	11:30	11	76.34	M	1.03	1031.16					
SPZO	10/25/2014	12:00	12	71.45	M	1.54	1031.16					
SPZO	10/25/2014	12:30	15	54.86	M	1.03	1031.83					
SPZO	10/25/2014	13:00	15	54.86	0	0.00	1031.83					
SPZO	10/25/2014	13:30	17	48.28	M	1.54	1031.83					
SPZO	10/25/2014	14:00	16	44.76	10	3.09	1031.83					
SPZO	10/25/2014	14:30	18	39.43	M	2.57	1031.83					
SPZO	10/25/2014	15:00	M	M	M	1.03						
SPZO	10/25/2014	15:30	17	48.28	M	1.54	1031.16					
SPZO	10/25/2014	16:00	17	39.14	M	1.54	1031.16					
SPZO	10/25/2014	16:30	19	37.03	M	1.54	1030.14					
SPZO	10/25/2014	17:00	19	34.51	30	3.09	1030.14					
SPZO	10/25/2014	17:30	17	39.14	60	3.60	1030.14					
SPZO	10/25/2014	18:00	13	66.91	100	7.20	1030.14	0.4				
SPZO	10/25/2014	18:30	12	62.23	M	5.14	1030.14					
SPZO	10/25/2014	19:00	14	62.69	M	2.57	1030.14	0.8				
SPZO	10/25/2014	19:30	15	54.86	M	1.54	1029.12					
SPZO	10/25/2014	20:00	16	51.45	M	1.54	1029.12					
SPZO	10/25/2014	20:30	15	51.18	320	2.57	1029.12					
SPZO	10/25/2014	21:00	15	51.18	280	4.12	1029.12					
SPZO	10/25/2014	21:30	14	50.91	350	4.63	1028.11					
SPZO	10/25/2014	22:00	14	50.91	10	4.12	1028.11					
SPZO	10/25/2014	22:30	13	54.34	290	3.60	1029.12					
SPZO	10/25/2014	23:00	13	54.34	M	2.06	1029.12					
SPZO	10/26/2014	0:00	12	50.36	320	1.54	1030.14					
SPZO	10/26/2014	1:00	11	57.77	M	0.51	1031.16					
SPZO	10/26/2014	2:00	9	70.88	M	0.51	1031.83					
SPZO	10/26/2014	3:00	9	70.88	M	1.03	1032.85					
SPZO	10/26/2014	4:00	9	70.88	M	1.03	1031.83					
SPZO	10/26/2014	5:00	7	81.2	0	0.00	1031.16					
SPZO	10/26/2014	6:00	7	81.2	70	1.54	1031.16					
SPZO	10/26/2014	7:00	8	75.84	0	0.00	1031.16					
SPZO	10/26/2014	8:00	8	75.84	0	0.00	1030.14					
SPZO	10/26/2014	9:00	8	81.34	M	1.03	1031.16					
SPZO	10/26/2014	10:00	8	75.84	0	0.00	1030.14					
SPZO	10/26/2014	10:30	8	81.34	80	1.54	1031.16					
SPZO	10/26/2014	11:00	8	75.84	M	0.51	1031.16					
SPZO	10/26/2014	11:30	10	71.07	M	1.54	1031.83					
SPZO	10/26/2014	12:00	11	66.48	M	1.54	1031.83					
SPZO	10/26/2014	12:30	12	62.23	M	1.54	1031.83					
SPZO	10/26/2014	13:00	13	58.27	60	2.06	1031.83					
SPZO	10/26/2014	13:30	15	47.72	M	1.03	1031.83					
SPZO	10/26/2014	14:00	15	47.72	M	1.54	1031.83					
SPZO	10/26/2014	14:30	17	36.45	M	1.54	1031.16					
SPZO	10/26/2014	15:00	17	36.45	130	2.57	1031.16					
SPZO	10/26/2014	15:30	19	24.04	M	1.03	1030.14					
SPZO	10/26/2014	16:00	19	25.88	M	1.54	1030.14					
SPZO	10/26/2014	16:30	19	24.04	M	1.54	1029.12					
SPZO	10/26/2014	17:00	20	22.59	70	2.57	1029.12					
SPZO	10/26/2014	17:30	21	19.72	M	1.54	1028.11					
SPZO	10/26/2014	18:00	21	19.72	M	2.57	1027.09					
SPZO	10/26/2014	18:40	22	23.13	270	2.06	1026.08					
SPZO	10/26/2014	19:00	21	22.86	M	3.60	1025.06					
SPZO	10/26/2014	19:30	21	24.59	100	2.06	1025.06					
SPZO	10/26/2014	20:00	26	16.9	M	3.60	1025.06					
SPZO	10/26/2014	20:40	18	36.74	360	5.66	1025.06					
SPZO	10/26/2014	21:00	18	36.74	360	6.17	1025.06					
SPZO	10/26/2014	21:20	17	39.14	360	4.12	1025.06					
SPZO	10/26/2014	22:00	17	39.14	350	3.60	1025.06					
SPZO	10/26/2014	22:40	16	44.76	350	5.14	1026.08					
SPZO	10/26/2014	23:00	16	44.76	350	4.63	1026.08					
SPZO	10/27/2014	0:00	15	47.72	70	3.09	1028.11					
SPZO	10/27/2014	1:00	13	58.27	250	2.06	1029.12					
SPZO	10/27/2014	2:00	12	58.02	260	4.12	1030.14					
SPZO	10/27/2014	3:00	12	62.23	250	2.57	1031.16					
SPZO	10/27/2014	4:00	10	71.07	0	0.00	1031.16					
SPZO	10/27/2014	5:00	9	70.88	60	2.06	1031.16					
SPZO	10/27/2014	6:00	8	75.84	0	0.00	1030.14					
SPZO	10/27/2014	7:00	8	75.84	270	2.06	1030.14					
SPZO	10/27/2014	8:00	9	70.88	260	1.03	1030.14					
SPZO	10/27/2014	9:00	9	70.88	0	0.00	1030.14					
SPZO	10/27/2014	10:00	8	75.84	0	0.00	1030.14					
SPZO	10/27/2014	10:30	7	81.2	M	1.03	1031.16					
SPZO	10/27/2014	11:00	8	75.84	0	0.00	1031.16					
SPZO	10/27/2014	11:30	10	66.27	0	0.00	1031.16					
SPZO	10/27/2014	12:00	11	66.48	0	0.00	1031.16					
SPZO	10/27/2014	12:30	13	54.34	0	0.00	1031.83					
SPZO	10/27/2014	13:00	14	50.91	0	0.00	1031.83					
SPZO	10/27/2014	13:30	15	47.72	0	0.00	1031.16					
SPZO	10/27/2014	14:00	16	41.71	0	0.00	1031.16					
SPZO	10/27/2014	14:20	17	42	270	2.06	1031.16					
SPZO	10/27/2014	15:00	18	31.85	0	0.00	1030.14					
SPZO	10/27/2014	15:30	20	26.15	0	0.00	1030.14					
SPZO	10/27/2014	16:00	20	24.32	M	1.54	1030.14					
SPZO	10/27/2014	16:30	21	22.86	M	2.06	1029.12					
SPZO	10/27/2014	17:00	21	19.72	M	2.57	1028.11					
SPZO	10/27/2014	17:30	22	23.13	M	2.57	1027.09					
SPZO	10/27/2014	18:00	21	22.86	M	2.06	1026.08					
SPZO	10/27/2014	18:30	22	19.98	310	2.57	1026.08					
SPZO	10/27/2014	19:00	23	18.8	M	2.57	1025.06					
SPZO	10/27/2014	19:30	21	28.39	10	5.14	1025.06					
SPZO	10/27/2014	20:00	20	28.11	10	5.66	1025.06					
SPZO	10/27/2014	20:30	19	34.51	360	4.63	1025.06					
SPZO	10/27/2014	21:00	19	34.51	350	4.63	1025.06					
SPZO	10/27/2014	21:30	19	34.51	340	4.12	1025.06					
SPZO	10/27/2014	22:00	18	36.74	10	4.12	1025.06					
SPZO	10/27/2014	22:30	17	42	360	4.12	1026.08					
SPZO	10/27/2014	23:00	16	44.76	350	5.14	1026.08					
SPZO	10/28/2014	0:00	15	47.72	0	0.00	1028.11					
SPZO	10/28/2014	1:00	14	50.91	100	2.57	1030.14					
SPZO	10/28/2014	2:00	13	54.34	0	0.00	1031.16					
SPZO	10/28/2014	3:00	12	58.02	70	3.09	1031.83					
SPZO	10/28/2014	4:00	13	54.34	90	1.54	1031.83					
SPZO	10/28/2014	5:00	12	58.02	90	2.06	1031.16					
SPZO	10/28/2014	6:00	11	61.99	80	1.54	1030.14					
SPZO	10/28/2014	7:00	11	61.99	M	0.51	1030.14					
SPZO	10/28/2014	8:00	11	66.48	M	0.51	1030.14					
SPZO	10/28/2014	9:00	11	66.48	80	2.57	1030.14					
SPZO	10/28/2014	10:00	11	66.48	M	1.03	1031.16					
SPZO	10/28/2014	10:30	11	66.48	0	0.00	1031.16					
SPZO	10/28/2014	11:00	11	66.48	0	0.00	1031.83					
SPZO	10/28/2014	11:30	12	62.23	M	1.03	1031.83					
SPZO	10/28/2014	12:00	12	62.23	M	0.51	1031.83					
SPZO	10/28/2014	12:30	13	58.27	M	1.03	1032.85					
SPZO	10/28/2014	13:00	14	54.6	M	1.03	1032.85					
SPZO	10/28/2014	13:30	16	48	M	2.06	1032.85					
SPZO	10/28/2014	14:00	17	42	M	1.03	1032.85					
SPZO	10/28/2014	14:30	18	36.74	M	1.54	1031.83					
SPZO	10/28/2014	15:00	18	31.85	240	2.06	1031.83					
SPZO	10/28/2014	15:30	20	28.11	M	2.57	1031.16					
SPZO	10/28/2014	16:00	20	28.11	M	2.06	1030.14					
SPZO	10/28/2014	16:30	21	32.72	220	4.63	1029.12					
SPZO	10/28/2014	17:00	22	28.68	280	4.63	1029.12					
SPZO	10/28/2014	17:30	22	26.71	290	5.66	1028.11					
SPZO	10/28/2014	18:00	22	30.77	M	4.12	1028.11					
SPZO	10/28/2014	18:26	21	30.49	360	7.72	1027.09					
SPZO	10/28/2014	19:00	20	30.2	360	7.72	1027.09					
SPZO	10/28/2014	19:24	21	28.39	360	5.66	1026.08					
SPZO	10/28/2014	20:00	20	28.11	360	6.17	1026.08					
SPZO	10/28/2014	20:33	20	32.43	350	4.12	1026.08					
SPZO	10/28/2014	21:00	21	32.72	360	3.60	1026.08					
SPZO	10/28/2014	21:19	19	37.03	260	9.26	1026.08					
SPZO	10/28/2014	22:00	21	32.72	290	6.17	1026.08					
SPZO	10/28/2014	22:30	17	39.14	280	3.60	1027.09					
SPZO	10/28/2014	23:00	17	39.14	260	3.09	1027.09					
SPZO	10/29/2014	0:00	15	51.18	310	3.60	1028.11					
SPZO	10/29/2014	1:00	15	51.18	40	2.06	1030.14					
SPZO	10/29/2014	2:00	14	54.6	360	2.06	1031.16					
SPZO	10/29/2014	3:00	14	54.6	0	0.00	1031.16					
SPZO	10/29/2014	4:00	11	76.34	80	7.20	1031.83					
SPZO	10/29/2014	5:00	10	76.18	0	0.00	1031.16	0.8				
SPZO	10/29/2014	6:00	10	66.27	0	0.00	1031.16					
SPZO	10/29/2014	7:00	9	66.05	0	0.00	1030.14					
SPZO	10/29/2014	8:00	9	81.47	0	0.00	1030.14					
SPZO	10/29/2014	9:00	9	81.47	0	0.00	1030.14					
SPZO	10/29/2014	10:00	9	81.47	0	0.00	1030.14					
SPZO	10/29/2014	11:00	9	81.47	100	2.06	1031.16					
SPZO	10/29/2014	12:00	11	76.34	M	1.03	1031.16					
SPZO	10/29/2014	12:30	13	50.64	M	1.54	1031.83					
SPZO	10/29/2014	13:00	14	58.52	M	0.51	1031.83					
SPZO	10/29/2014	13:30	16	44.76	0	0.00	1031.16					
SPZO	10/29/2014	14:00	16	41.71	30	2.06	1031.16					
SPZO	10/29/2014	14:30	18	39.43	M	2.06	1031.16					
SPZO	10/29/2014	15:00	19	29.92	40	3.60	1030.14					
SPZO	10/29/2014	15:46	20	28.11	M	3.60	1029.12					
SPZO	10/29/2014	16:00	20	26.15	M	3.09	1029.12					
SPZO	10/29/2014	16:30	21	21.24	M	3.60	1029.12					
SPZO	10/29/2014	17:00	21	16.98	40	2.57	1028.11					
SPZO	10/29/2014	17:30	22	17.22	M	1.54	1027.09					
SPZO	10/29/2014	18:00	22	15.97	M	2.06	1027.09					
SPZO	10/29/2014	18:30	22	15.97	M	2.57	1025.06					
SPZO	10/29/2014	19:00	23	17.46	130	2.06	1025.06					
SPZO	10/29/2014	19:30	23	16.2	M	2.06	1024.04					
SPZO	10/29/2014	20:00	23	13.93	M	2.06	1024.04					
SPZO	10/29/2014	20:30	23	15.03	290	5.14	1023.03					
SPZO	10/29/2014	21:00	23	17.46	310	4.12	1023.03					
SPZO	10/29/2014	21:30	22	18.55	270	6.69	1023.03					
SPZO	10/29/2014	22:00	21	21.24	280	6.69	1023.03					
SPZO	10/29/2014	22:30	20	28.11	310	5.66	1024.04					
SPZO	10/29/2014	23:00	19	32.14	350	3.60	1024.04					
SPZO	10/30/2014	0:00	17	42	350	3.60	1025.06					
SPZO	10/30/2014	1:00	14	54.6	M	2.06	1026.08					
SPZO	10/30/2014	2:00	14	54.6	M	1.03	1027.09					
SPZO	10/30/2014	3:00	12	62.23	70	1.54	1028.11					
SPZO	10/30/2014	4:00	11	66.48	0	0.00	1028.11					
SPZO	10/30/2014	5:00	M	M	290	2.57	1028.11					
SPZO	10/30/2014	6:00	10	71.07	0	0.00	1028.11					
SPZO	10/30/2014	7:00	9	70.88	M	1.54	1027.09					
SPZO	10/30/2014	8:00	8	75.84	90	1.54	1027.09					
SPZO	10/30/2014	9:00	9	70.88	0	0.00	1027.09					
SPZO	10/30/2014	10:00	7	81.2	0	0.00	1028.11					
SPZO	10/30/2014	10:30	7	81.2	80	1.03	1029.12					
SPZO	10/30/2014	11:00	8	75.84	M	1.03	1029.12					
SPZO	10/30/2014	11:30	10	71.07	M	1.03	1029.12					
SPZO	10/30/2014	12:00	12	62.23	M	0.51	1030.14					
SPZO	10/30/2014	12:30	13	58.27	M	1.03	1030.14					
SPZO	10/30/2014	13:00	14	54.6	M	0.51	1030.14					
SPZO	10/30/2014	13:30	16	41.71	M	1.03	1030.14					
SPZO	10/30/2014	14:00	17	39.14	M	1.03	1029.12					
SPZO	10/30/2014	14:30	18	31.85	M	1.03	1029.12					
SPZO	10/30/2014	15:00	19	25.88	M	2.57	1029.12					
SPZO	10/30/2014	15:30	21	22.86	M	1.54	1028.11					
SPZO	10/30/2014	16:00	21	21.24	M	2.57	1027.09					
SPZO	10/30/2014	16:30	22	18.55	M	1.54	1026.08					
SPZO	10/30/2014	17:00	23	18.8	M	2.57	1026.08					
SPZO	10/30/2014	17:30	20	26.15	70	5.14	1025.06					
SPZO	10/30/2014	18:00	20	20.98	80	5.66	1026.08					
SPZO	10/30/2014	18:30	21	28.39	20	7.72	1025.06					
SPZO	10/30/2014	18:40	21	26.43	20	6.17	1025.06					
SPZO	10/30/2014	19:00	21	28.39	20	6.17	1025.06					
SPZO	10/30/2014	19:30	21	28.39	330	4.63	1025.06					
SPZO	10/30/2014	20:00	19	27.83	320	4.12	1025.06					
SPZO	10/30/2014	20:30	18	29.63	240	6.17	1025.06					
SPZO	10/30/2014	21:00	18	29.63	240	4.12	1025.06					
SPZO	10/30/2014	21:30	18	31.85	270	3.09	1025.06					
SPZO	10/30/2014	22:00	18	31.85	280	3.60	1025.06					
SPZO	10/30/2014	22:30	17	33.93	250	5.14	1026.08					
SPZO	10/30/2014	23:00	17	33.93	250	3.60	1026.08					
SPZO	10/31/2014	0:00	15	38.56	0	0.00	1026.08					
SPZO	10/31/2014	1:00	14	47.44	M	1.03	1027.09					
SPZO	10/31/2014	2:00	12	50.36	250	1.54	1029.12					
SPZO	10/31/2014	3:00	10	57.52	0	0.00	1029.12					
SPZO	10/31/2014	4:00	10	57.52	0	0.00	1029.12					
SPZO	10/31/2014	5:00	9	61.52	0	0.00	1029.12					
SPZO	10/31/2014	6:00	8	65.83	260	1.54	1029.12					
SPZO	10/31/2014	7:00	8	70.68	0	0.00	1028.11					
SPZO	10/31/2014	8:00	8	70.68	0	0.00	1028.11					
SPZO	10/31/2014	9:00	7	75.68	0	0.00	1028.11					
SPZO	10/31/2014	10:00	7	75.68	M	1.03	1029.12					
SPZO	10/31/2014	10:30	7	70.48	0	0.00	1030.14					
SPZO	10/31/2014	11:00	7	75.68	M	1.03	1030.14					
SPZO	10/31/2014	11:30	8	70.68	0	0.00	1030.14					
SPZO	10/31/2014	12:00	9	70.88	60	2.06	1031.16					
SPZO	10/31/2014	12:30	10	66.27	90	2.06	1031.16					
SPZO	10/31/2014	13:00	12	58.02	100	2.06	1031.16					
SPZO	10/31/2014	13:30	15	47.72	M	1.54	1031.16					
SPZO	10/31/2014	14:00	16	48	M	2.06	1030.14					
SPZO	10/31/2014	14:30	16	48	80	3.60	1030.14					
SPZO	10/31/2014	15:00	17	42	80	3.09	1030.14					
SPZO	10/31/2014	15:30	19	37.03	M	1.54	1029.12					
SPZO	10/31/2014	16:00	18	36.74	80	3.09	1029.12					
SPZO	10/31/2014	16:30	18	39.43	M	2.06	1029.12					
SPZO	10/31/2014	17:00	18	36.74	90	4.63	1028.11					
SPZO	10/31/2014	17:30	17	39.14	20	4.12	1028.11					
SPZO	10/31/2014	18:00	16	44.76	20	5.66	1029.12					
SPZO	10/31/2014	18:30	16	41.71	20	6.17	1028.11					
SPZO	10/31/2014	19:00	15	44.47	20	6.17	1028.11					
SPZO	10/31/2014	19:35	14	47.44	360	6.17	1028.11					
SPZO	10/31/2014	20:00	14	50.91	360	5.14	1028.11					
SPZO	10/31/2014	20:40	15	41.42	350	3.60	1027.09					
SPZO	10/31/2014	21:00	15	41.42	330	3.60	1027.09					
SPZO	10/31/2014	21:30	15	41.42	330	2.06	1026.08					
SPZO	10/31/2014	22:00	14	44.19	M	1.03	1026.08					
SPZO	10/31/2014	22:45	14	47.44	60	2.06	1028.11					
SPZO	10/31/2014	23:00	13	47.16	M	1.54	1028.11					
SPZO	11/1/2014	0:00	12	54.07	0	0.00	1029.12					
SPZO	11/1/2014	1:00	11	57.77	M	1.03	1030.14					
SPZO	11/1/2014	2:00	11	57.77	0	0.00	1031.16					
SPZO	11/1/2014	3:00	8	65.83	280	1.54	1031.16					
SPZO	11/1/2014	4:00	9	66.05	0	0.00	1031.16					
SPZO	11/1/2014	5:00	7	70.48	0	0.00	1031.16					
SPZO	11/1/2014	6:00	8	70.68	0	0.00	1031.16					
SPZO	11/1/2014	7:00	8	70.68	0	0.00	1031.16					
SPZO	11/1/2014	8:00	6	81.07	0	0.00	1031.16					
SPZO	11/1/2014	9:00	5	75.33	260	1.03	1031.16					
SPZO	11/1/2014	10:00	5	80.93	M	1.03	1031.83					
SPZO	11/1/2014	10:30	6	75.5	0	0.00	1031.83					
SPZO	11/1/2014	11:00	6	75.5	0	0.00	1032.85					
SPZO	11/1/2014	11:30	8	70.68	0	0.00	1032.85					
SPZO	11/1/2014	12:00	9	66.05	0	0.00	1032.85					
SPZO	11/1/2014	12:30	12	54.07	M	1.03	1032.85					
SPZO	11/1/2014	13:00	13	50.64	M	1.03	1032.85					
SPZO	11/1/2014	13:30	15	44.47	M	1.54	1032.85					
SPZO	11/1/2014	14:00	16	38.85	M	1.54	1032.85					
SPZO	11/1/2014	14:30	17	33.93	M	1.03	1031.83					
SPZO	11/1/2014	15:00	18	31.85	0	0.00	1031.83					
SPZO	11/1/2014	15:30	19	27.83	M	2.06	1031.16					
SPZO	11/1/2014	16:00	20	26.15	M	1.54	1030.14					
SPZO	11/1/2014	16:30	20	26.15	M	1.54	1030.14					
SPZO	11/1/2014	17:00	20	24.32	10	2.57	1029.12					
SPZO	11/1/2014	17:30	22	23.13	360	4.63	1028.11					
SPZO	11/1/2014	18:00	22	19.98	360	6.17	1028.11					
SPZO	11/1/2014	18:30	22	23.13	10	6.69	1027.09					
SPZO	11/1/2014	19:00	22	21.5	350	6.69	1027.09					
SPZO	11/1/2014	19:30	21	24.59	360	6.17	1027.09					
SPZO	11/1/2014	20:00	21	24.59	20	6.17	1026.08					
SPZO	11/1/2014	20:30	21	26.43	10	6.17	1026.08					
SPZO	11/1/2014	21:00	20	26.15	10	6.17	1025.06					
SPZO	11/1/2014	21:30	19	29.92	360	4.63	1026.08					
SPZO	11/1/2014	22:00	19	29.92	10	6.17	1026.08					
SPZO	11/1/2014	22:30	18	31.85	10	5.14	1027.09					
SPZO	11/1/2014	23:00	17	36.45	10	5.14	1027.09					
SPZO	11/1/2014	23:15	16	36.16	10	6.17	1028.11					
SPZO	11/2/2014	0:00										
SPZO	11/2/2014	1:00										
SPZO	11/2/2014	2:00										
SPZO	11/2/2014	3:00										
SPZO	11/2/2014	4:00										
SPZO	11/2/2014	5:00	13	50.64	M	1.54	1031.83					
SPZO	11/2/2014	6:00	13	47.16	0	0.00	1031.16					
SPZO	11/2/2014	7:00	12	58.02	M	0.51	1031.16					
SPZO	11/2/2014	8:00	12	58.02	210	2.06	1031.16					
SPZO	11/2/2014	9:00	12	58.02	M	1.54	1031.16					
SPZO	11/2/2014	10:00	12	54.07	190	2.57	1031.83					
SPZO	11/2/2014	10:30	12	54.07	240	2.06	1031.83					
SPZO	11/2/2014	11:00	12	54.07	250	2.06	1032.85					
SPZO	11/2/2014	11:30	12	58.02	M	1.54	1032.85					
SPZO	11/2/2014	12:00	13	54.34	180	1.54	1033.86					
SPZO	11/2/2014	12:30	13	50.64	260	1.54	1033.86					
SPZO	11/2/2014	13:00	14	47.44	M	1.03	1033.86					
SPZO	11/2/2014	13:30	16	48	M	1.54	1033.86					
SPZO	11/2/2014	14:00	16	41.71	M	2.06	1033.86					
SPZO	11/2/2014	14:30	17	39.14	M	2.57	1032.85					
SPZO	11/2/2014	15:00	16	44.76	70	2.57	1032.85					
SPZO	11/2/2014	15:30	17	39.14	M	1.03	1031.83					
SPZO	11/2/2014	16:00	18	34.22	M	1.54	1031.83					
SPZO	11/2/2014	16:30	20	28.11	310	2.06	1031.16					
SPZO	11/2/2014	17:00	21	28.39	M	2.57	1031.16					
SPZO	11/2/2014	17:30	21	30.49	340	4.63	1030.14					
SPZO	11/2/2014	18:00	20	30.2	10	6.17	1029.12					
SPZO	11/2/2014	18:30	19	32.14	10	4.63	1028.11					
SPZO	11/2/2014	19:00	21	28.39	M	3.09	1028.11					
SPZO	11/2/2014	19:30	22	30.77	270	4.63	1027.09					
SPZO	11/2/2014	20:00	21	28.39	260	5.14	1027.09					
SPZO	11/2/2014	20:38	19	32.14	260	4.63	1026.08					
SPZO	11/2/2014	21:00	19	32.14	280	4.12	1026.08					
SPZO	11/2/2014	21:34	18	36.74	260	4.12	1026.08					
SPZO	11/2/2014	22:00	18	36.74	360	4.12	1027.09					
SPZO	11/2/2014	22:30	17	42	360	4.12	1027.09					
SPZO	11/2/2014	23:00	16	48	350	4.12	1028.11					
SPZO	11/2/2014	23:41	11	76.34	70	6.17	1031.16					
SPZO	11/3/2014	0:00	10	81.61	80	5.66	1031.16	1.2				
SPZO	11/3/2014	1:00	10	76.18	0	0.00	1031.83	0.8				
SPZO	11/3/2014	2:00	10	76.18	110	2.57	1032.85					
SPZO	11/3/2014	3:00	10	76.18	M	1.03	1031.83					
SPZO	11/3/2014	4:00	9	81.47	80	2.06	1031.83					
SPZO	11/3/2014	5:00	9	81.47	0	0.00	1031.16					
SPZO	11/3/2014	6:00	9	87.28	0	0.00	1030.14					
SPZO	11/3/2014	7:00	8	87.19	0	0.00	1030.14					
SPZO	11/3/2014	8:00	8	87.19	0	0.00	1029.12					
SPZO	11/3/2014	9:00	8	87.19	0	0.00	1030.14					
SPZO	11/3/2014	10:00	8	87.19	0	0.00	1030.14					
SPZO	11/3/2014	10:30	9	81.47	0	0.00	1031.16					
SPZO	11/3/2014	11:00	9	81.47	0	0.00	1031.16					
SPZO	11/3/2014	11:30	9	81.47	0	0.00	1031.83					
SPZO	11/3/2014	12:00	10	76.18	M	0.51	1031.83					
SPZO	11/3/2014	12:30	11	71.26	0	0.00	1032.85					
SPZO	11/3/2014	13:00	13	62.46	M	0.51	1032.85					
SPZO	11/3/2014	13:21	13	66.91	0	0.00	1031.83					
SPZO	11/3/2014	14:00	15	54.86	M	1.03	1031.83					
SPZO	11/3/2014	14:31	16	48	300	2.57	1031.83					
SPZO	11/3/2014	15:00	18	39.43	M	1.54	1031.16					
